Name,Rating,Votes,Duration,Genre
Hrashwo Deergha,8.0, 82,2h 30m,Action
The Slave and the Sorcerer,6.7, 40,1h 26m,Action
Revenge,1.5, 41,2h 7m,Action
Gone with the Dead,4.4, 47,1h 36m,Action
Anchakkallakokkan,6.6, 1K,2h 6m,Action
Megdan: Between Water and Fire,5.4, 723,1h 46m,Action
Chasing Raine,2.3, 187,1h 41m,Action
Pottel,8.2, 2.7K,2h 28m,Action
Marine Drive,9.5, 50,1h 45m,Action
Exorcism Chronicles: The Beginning,7.2, 97,1h 25m,Action
Weapon,5.5, 5.5K,2h,Action
Tariq,6.2, 18,2h 2m,Action
Sentimentaaal,5.6, 976,2h 15m,Action
What Happens in Miami,4.3, 220,1h 30m,Action
Mechanic Rocky,6.4, 3.5K,2h 36m,Action
Dünya Mali: Eksi Bir,7.2, 17,2h 13m,Action
Saala,5.7, 1.1K,2h 10m,Action
Viswam,4.2, 642,2h 35m,Action
Deadzone,4.1, 35,1h 20m,Action
Stranded Pearl,6.0, 27,1h 30m,Action
Bhimaa,5.1, 1.2K,2h 21m,Action
Bloodline,9.2, 49,1h 20m,Action
Pranaya Godari,7.8, 2.4K,2h 28m,Action
Witch Hunter,5.3, 24,1h 20m,Action
Sacrum Vindictae II,4.5, 13,1h 54m,Action
Permafrost,5.7, 114,1h 20m,Action
South Side Hero,5.4, 36,1h 32m,Action
Yakuza Girl,2.3, 66,1h 22m,Action
Genis Aile 4: Cevahir & Ulvi,7.0, 54,1h 30m,Action
Lie Zhan,6.9, 66,1h 33m,Action
Gravediggers,6.4, 29,1h 31m,Action
Brattt,4.7, 67,1h 57m,Action
Second Life,6.8, 48,1h 45m,Action
Komandir,6.4, 521,2h 11m,Action
Spider-Man: Final Swing,8.4, 10,2h 33m,Action
Purushothamudu,7.4, 13,2h,Action
Major Grom: The Game,6.1, 1.8K,2h 48m,Action
The Captives,3.5, 66,1h 13m,Action
Kuang Bao Ju Xi,6.0, 71,1h 15m,Action
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,7.0, 35,1h 11m,Action
Kamen Rider Gotchard: The Future Daybreak,7.9, 71,1h 3m,Action
Cholo Zombies,4.6, 103,1h 36m,Action
Average Student Nani,7.5, 2.2K,2h 18m,Action
Rob N Roll,6.1, 1.5K,1h 38m,Action
Usha Parinayam,9.0, 2.1K,2h 24m,Action
Itutumba ka ng tatay ko,5.5, 30,1h 49m,Action
Rathnam,5.4, 3.7K,2h 35m,Action
Emanet,7.9, 31,1h 37m,Action
Bheema,5.8, 952,2h 28m,Action
Petta Rap,4.0, 1.7K,2h 3m,Action
Pariah Volume 1: Every Street Dog Has a Name,6.9, 388,2h 18m,Action
Dark World,4.6, 15,2h 15m,Action
The Burden of Nine Lives,4.7, 101,1h 56m,Action
Pushpaka Vimanam,5.6, 16,2h 17m,Action
The Worlds Divide,8.1, 39,2h,Action
Mega Twister,2.5, 52,1h 15m,Action
Dhaaak,8.6, 24,2h 8m,Action
Zénithal,5.5, 84,1h 20m,Action
"Bullets, Brothers and Blood",7.8, 15,1h 25m,Action
September Babies,5.8, 289,1h 34m,Action
Death Bitch,7.2, 20,1h 28m,Action
The Yoshi Movie,7.7, 12,1h 45m,Action
Angel of the Warrior,8.5, 134,1h 30m,Action
Kamen Rider Geats: Jyamato Awaking,7.9, 75,54m,Action
Aho Vikramaarka,7.4, 54,2h 16m,Action
Villain - Life of a Gangster,8.9, 156,2h 21m,Action
Warning 2,7.1, 887,2h 5m,Action
Holy Punch,5.2, 48,1h 38m,Action
Iddaru,8.8, 297,2h 28m,Action
Ultraman Blazar the Movie: Tokyo Kaiju Showdown,7.5, 86,1h 15m,Action
The Escapee 3: The Final Escape,2.6, 64,1h 23m,Action
Pungut,6.7, 11,1h 40m,Action
Hain,2.9, 45,1h 35m,Action
Rode College,6.6, 429,2h 48m,Action
Roxana,3.8, 66,1h 38m,Action
Neo-Dome,6.7, 17,15m,Action
Artist Unknown,8.7, 17,1h 22m,Action
Naa Saami Ranga,4.5, 1.2K,2h 30m,Action
GATAO: Like Father Like Son,6.8, 70,1h 40m,Action
Inanimate Insanity II: The Movie,8.4, 231,1h 46m,Action
Rocky and Bullwinkle,9.2, 13,1h 40m,Action
Crypto Storm,4.8, 34,1h 41m,Action
Raktaksha,8.2, 1.4K,1h 58m,Action
Raanti,6.6, 1.1K,1h 55m,Action
Election,5.9, 809,2h,Action
Chaari 111,4.8, 258,2h 10m,Action
Hakkenden,5.8, 75,2h 29m,Action
Dr. Jason II - Lights & Shadows,4.9, 328,1h 2m,Action
Played,6.2, 11,1h 36m,Action
Naag Bhoomi,5.7, 8,2h 10m,Action
Thankamani,4.6, 229,2h 36m,Action
Breaking Tradition,6.9, 26,1h 27m,Action
Thiragabadara Saami,6.4, 96,1h 55m,Action
Abudeka Is Back,5.3, 34,2h,Action
Abnormal: Buas,5.6, 26,1h 30m,Action
Krishnamma,6.2, 366,2h 18m,Action
"Silex and the City, le film",4.9, 50,1h 17m,Action
Slide or Die the Movie,9.2, 8,2h 7m,Action
Appu,8.6, 181,1h 32m,Action
Hide and Seek,8.0, 55,2h 10m,Action
Killer Ex,3.9, 52,1h 34m,Action
Nenu Keerthana,8.9, 2.1K,2h 35m,Action
Haraa,5.4, 2.9K,2h 16m,Action
Mother Mafia,3.3, 49,1h 20m,Action
Shri Swapankumarer Badami Hyenar Kobole,5.6, 324,2h 26m,Action
Anthima Theerpu,7.0, 1.5K,2h 13m,Action
Charlotte Link - Ohne Schuld,5.5, 41,1h 29m,Action
Sarangadhariya,8.4, 3.1K,2h 30m,Action
Blocking the Horse,5.8, 14,1h 34m,Action
Nothing Unusual,9.7, 12,1h 32m,Action
The Mystery of Humanoid Puppet,6.7, 61,1h 28m,Action
Mobile Suit Gundam: Silver Phantom,6.1, 13,1h 30m,Action
Nasha Jurm Aur Gangsters,6.6, 2.6K,2h 17m,Action
The SML YTP Movie 2: Dimension Trouble,8.3, 13,1h 34m,Action
Happy Dragons,4.9, 9,1h 37m,Action
Surge of Power: Where There's Smoke,6.5, 13,1h 8m,Action
Joshua: Imai Pol Kaka,4.5, 587,2h 10m,Action
Ajay Gadu,7.1, 1K,1h 48m,Action
Di Renjie: Tongtian xuan an,7.2, 16,1h 25m,Action
Rock 'n' Roll Ringo,6.3, 54,1h 41m,Action
Reeza GTR,7.4, 14,1h 31m,Action
Snowstorm,4.5, 6,1h 31m,Action
Cândido,6.3, 61,1h 39m,Action
Chhota Bheem and the Curse of Damyaan,4.8, 2.3K,2h 25m,Action
Fights Break Sphere 3,4.7, 8,1h 21m,Action
Supplier Shankara,9.3, 71,2h 43m,Action
Shockwaves 2,2.8, 148,1h 19m,Action
Wilhelm Gustloff,8.7, 8,1h 50m,Action
Chinatown Chacha,5.1, 56,1h 43m,Action
Surrender,7.8, 15,2h 29m,Action
Bullet,9.0, 569,2h 11m,Action
E-mail,5.4, 805,1h 59m,Action
Kill the Children first,7.8, 26,1h 46m,Action
Inkabi,4.7, 79,1h 41m,Action
Joy Hanu Man,8.9, 25,2h 23m,Action
The Bodyguard,6.6, 30,1h 27m,Action
Bloodlust,8.2, 11,1h 37m,Action
Lorry Chapter-1,5.7, 2.4K,3h 3m,Action
Joachim and the Apocalypse,7.2, 13,1h 30m,Action
Operation Star,7.7, 24,1h 42m,Action
El Duro,5.4, 14,1h 30m,Action
Mercy Killing,8.7, 2.7K,2h 11m,Action
Dangerous Boys 2,5.1, 9,1h 55m,Action
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,7.0, 9,50m,Action
Operation Wakaliga: Fate and Blood,6.7, 11,1h 6m,Action
Zoloto Umalty,4.9, 109,1h 49m,Action
Yao Shen Ling,6.7, 66,1h 33m,Action
Ugravatara,7.9, 552,2h 2m,Action
Hope & Glory,6.6, 145,44m,Action
Kiyma: Orman Kanunlari,4.5, 36,1h 21m,Action
Jigar,7.1, 18,2h 2m,Action
Jurassic Exorcist,3.8, 23,1h 16m,Action
The Dragon's Tomb,6.8, 52,1h 17m,Action
Codename: Devil,5.4, 5,1h 44m,Action
Zhi Bao,5.7, 17,1h 40m,Action
Halloween: Mal Eterno,8.2, 224,50m,Action
Kreem,6.8, 128,1h 55m,Action
Opportunity,8.9, 91,1h 36m,Action
Kohinoor,8.1, 22,1h 59m,Action
Framed,4.9, 69,Not Rated,Action
Vey Dharuvey,6.4, 2.3K,2h 7m,Action
Mirg,6.1, 36,1h 23m,Action
The Very Last Christmas,8.5, 12,1h 15m,Action
Sith Wars: Episódio III - Fantasmas Dos Sith,8.6, 114,1h 39m,Action
Inherited,9.5, 21,1h 16m,Action
The Drunken Prodigy,5.7, 16,1h 47m,Action
The Delegator,4.2, 17,1h 36m,Action
Skhvatka,5.2, 23,1h 47m,Action
Inexternal,3.2, 19,1h 23m,Action
The Journey of Flower,3.9, 26,1h 37m,Action
The Correct Way of Youth,9.3, 782,1h 30m,Action
Achilles Curse and the Curse of Treasure,7.4, 25,2h 5m,Action
Hocus Focus,7.9, 19,1h 25m,Action
Dhil Raja,8.7, 136,1h 46m,Action
Raja 420,6.1, 21,1h 21m,Action
The Bottom Line,6.5, 12,1h 47m,Action
Ohsama Sentai King-Ohger vs. Donbrothers,6.8, 37,26m,Action
Combat Code: Hunt,7.4, 17,1h 16m,Action
Big Brother,8.5, 2K,1h 55m,Action
Kaveri,6.5, 1.5K,1h 41m,Action
Common Creed: Trafficking,6.7, 8,1h 46m,Action
Give Me Babies,6.7, 6,23m,Action
Agent 86,6.7, 6,1h 27m,Action
Gull Lake Vice II: The Delusion Continues,8.2, 16,58m,Action
Usire Usire,7.5, 1.1K,2h 31m,Action
Janna Endoro,8.1, 15,2h,Action
Dead Hand,4.1, 75,1h 32m,Action
Firework,6.2, 13,1h,Action
Day of the Diesels,7.7, 10,1h 40m,Action
Kaale Angrej,5.5, 17,2h 11m,Action
Break War,2.4, 14,1h 26m,Action
Klaantha,6.2, 518,1h 47m,Action
Mavr,7.5, 6,1h 23m,Action
Premalo,7.3, 1.1K,2h 8m,Action
Dheera,7.9, 1.3K,2h 3m,Action
Mr. Natwarlal,7.6, 779,2h 10m,Action
Me and the Dragon's Daughter,5.2, 10,1h 15m,Action
Heavens: The Boy and His Robot,6.3, 22,1h 38m,Action
Max Beyond,6.6, 17,1h 33m,Action
Gally Gang Stars,9.0, 2K,2h 37m,Action
Rudra: The Beginning,9.4, 38,2h 15m,Action
Seetha Kalyana Vaibhogame,8.6, 2K,2h 26m,Action
Rooban,6.5, 281,2h 5m,Action
Sathyam,7.3, 8,2h 14m,Action
Vorovka,4.8, 51,1h 30m,Action
Death Game,5.2, 14,1h 27m,Action
Kade,6.7, 16,1h 32m,Action
Atu Nuvve Itu Nuvve,6.5, 12,2h 3m,Action
Lolipop Gang,3.6, 6,1h 30m,Action
Useful Idiots,8.3, 19,1h 32m,Action
The Deal,8.5, 26,2h 10m,Action
Re Xue Ran Shao,4.2, 18,1h 53m,Action
Opasni shmatki,5.3, 30,1h 32m,Action
Vi possiamo salvare,2.7, 103,1h 29m,Action
Seven Heroes Beat the Monster,6.8, 51,1h 29m,Action
Jiwa 8 Belas,5.0, 19,1h 26m,Action
Gintama the Movie 2D: Courtesan of the Nation Arc,7.8, 6,1h 49m,Action
Riddle of the Shadow Lotus,6.3, 53,1h 32m,Action
AK47,7.2, 14,2h 26m,Action
Battling to Survive,7.0, 53,1h 14m,Action
Guxim,7.7, 34,1h 15m,Action
Leha,2.3, 42,1h 38m,Action
Guns Blazin,7.1, 9,1h 28m,Action
The ShortCut,7.7, 1.8K,2h 18m,Action
SMB-plush presents trick or death,8.8, 16,2h,Action
La Tamalera,8.2, 9,1h 55m,Action
Roudhra Rupaya,7.6, 2K,2h 12m,Action
Dirty Fellow,6.9, 3.8K,1h 59m,Action
Dheera Bhagat Roy,8.6, 1.1K,2h 30m,Action
Tranquility: Ghost Stories,7.6, 53,1h 28m,Action
Blood Vendetta,7.7, 236,1h 30m,Action
The Winter Prophecy,7.9, 13,52m,Action
Three Old Captors,7.0, 50,1h 34m,Action
Oversteer,4.9, 18,1h 26m,Action
A Reel Heist,5.2, 58,1h 56m,Action
StarGazer: The Need of the Many,5.0, 9,47m,Action
No Man Standing,8.6, 11,1h 33m,Action
Kallu Compound 1995,8.0, 2K,2h 20m,Action
Yentha Panichesav Chanti,9.5, 85,2h 15m,Action
Urban Vengeance,5.2, 11,1h 19m,Action
Travesty,6.4, 5,1h 18m,Action
Kyle and the Last Emerald 2,8.4, 7,15m,Action
Krapiva: Tsvetok smerti,6.1, 56,1h 21m,Action
Best Cop Ever,4.3, 49,2h 2m,Action
Daanvi,1.7, 7,1h 57m,Action
The Mirage,8.9, 10,1h 46m,Action
War with the Evil,6.3, 52,1h 25m,Action
Passazhiry,4.5, 32,1h 20m,Action
The Domino File,4.7, 7,1h 42m,Action
Cholay,8.6, 56,1h,Action
Isle: Alpha One,8.4, 7,1h 37m,Action
Out of the Shadow,6.5, 6,1h 29m,Action
"La Protegida, La Película",9.3, 16,1h 7m,Action
Pithala Maathi,7.6, 848,2h 20m,Action
Bad Ass Sista,6.9, 8,1h 20m,Action
PW V: Tears of the Fallen,8.2, 11,1h,Action
Full Clip for a Snitch,3.9, 18,1h 15m,Action
S-99,8.7, 2.1K,1h 59m,Action
El Junior Del Patron,7.4, 10,1h 32m,Action
Xiao zi,3.5, 12,1h 41m,Action
Drunken Swordsman,6.7, 50,1h 31m,Action
Sehnsucht nach Firdaws,8.5, 6,1h 43m,Action
Los Hijos De Camelia y Emilio,6.4, 27,1h 22m,Action
Sesh Bazi,6.2, 10,2h 12m,Action
The End of Hen,9.8, 10,1h 7m,Action
Po du xing dong,6.8, 5,1h 19m,Action
Speed Fight,6.8, 52,1h 27m,Action
The Overseas Killer,6.4, 52,1h 44m,Action
The Kills,8.8, 9,1h 10m,Action
Jimmy's Friends,7.0, 11,1h 34m,Action
El Cartel De Teresa,8.0, 9,1h 36m,Action
The Vent,8.9, 14,3m,Action
Kyle and the Last Emerald,5.5, 18,20m,Action
Captain Superb and the Angel of Destiny,3.3, 14,2h,Action
Faster: Only one lap,7.1, 23,1h 30m,Action
Mahserin Üç Delisi,5.9, 16,1h 18m,Action
Lealtad o Morir,8.2, 9,1h 27m,Action
Siete Vidas - El Levanton,9.6, 5,45m,Action
Las Hermanas Del Cartel,8.2, 5,1h 31m,Action
Piri Reis: The Incredible Chart,6.9, 22,2h 18m,Action
Duelo De Capos,6.3, 27,1h 23m,Action
Luna de Hiel,5.8, 19,1h 23m,Action
Bring Back the Colour,5.9, 7,47m,Action
Spider-Man: Dimension Rift,8.4, 13,2h 7m,Action
Zen Fist,7.2, 8,45m,Action
Killer Lee,1.9, 9,1h 27m,Action
Mandya Haida,6.2, 236,2h 19m,Action
Anger,8.8, 18,1h 23m,Action
Gadha17,8.0, 11,1h 30m,Action
Runnin' from Wolves,7.2, 10,2h 13m,Action
Bush Knife,7.0, 7,1h 30m,Action
Whispers of the Imperial City,6.8, 53,1h 30m,Action
Jefa De Jefas,8.2, 9,1h 22m,Action
