Name,Rating,Votes,Duration,Genre
The Night Before Christmas in Wonderland,6.3, 516,1h 20m,Fantasy
Woodwalkers,5.3, 425,1h 43m,Fantasy
10 Lives,5.9, 1.9K,1h 28m,Fantasy
Kanguva,4.5, 15K,2h 32m,Fantasy
A Dog's Will 2,6.2, 2.9K,1h 44m,Fantasy
200% Wolf,5.9, 1.3K,1h 38m,Fantasy
Thangalaan,6.6, 6.6K,2h 36m,Fantasy
Robin and the Hoods,4.3, 512,1h 40m,Fantasy
Ryan's World the Movie: Titan Universe Adventure,1.8, 691,1h 20m,Fantasy
The Opera!,7.2, 68,1h 46m,Fantasy
The Lost Tiger,7.8, 44,1h 30m,Fantasy
Big City Greens the Movie: Spacecation,6.2, 542,1h 23m,Fantasy
Panda Bear in Africa,5.5, 342,1h 24m,Fantasy
Balestra,5.1, 523,2h 25m,Fantasy
Alienoid: The Return to the Future,6.5, 2.6K,2h 2m,Fantasy
The Invisibles,5.8, 463,1h 51m,Fantasy
The Keepers of the 5 Kingdoms,4.0, 219,1h 49m,Fantasy
STEVE (A Minecraft Movie),6.9, 12,1h 1m,Fantasy
Cells at Work!,6.8, 219,1h 49m,Fantasy
Chantal in Fairyland,4.6, 2.6K,1h 58m,Fantasy
My Oni Girl,6.0, 1.7K,1h 52m,Fantasy
Else,6.1, 233,1h 42m,Fantasy
"Die Heinzels: Neue Mützen, Neue Mission",6.4, 90,1h 16m,Fantasy
"Love, Danielle",8.9, 40,1h 19m,Fantasy
Una ballena,6.1, 76,1h 48m,Fantasy
Rita,5.8, 272,1h 47m,Fantasy
White Snake: Afloat,6.9, 470,2h 13m,Fantasy
School of Magical Animals 3,5.8, 311,1h 45m,Fantasy
Diplodocus,6.3, 176,1h 30m,Fantasy
The Witch: Revenge,5.3, 817,1h 40m,Fantasy
Un cuento de pescadores,7.3, 39,1h 43m,Fantasy
Super-Charlie,5.8, 117,1h 20m,Fantasy
Tim Travers & the Time Travelers Paradox,6.9, 277,1h 35m,Fantasy
Elli and the Ghostly Ghost Train,5.1, 97,1h 26m,Fantasy
