Name,Rating,Votes,Duration,Genre
Phir Aayi Hasseen Dillruba,5.8, 6.8K,2h 12m,Mystery
Black,7.1, 2.8K,1h 55m,Mystery
Chapel,3.4, 177,1h 32m,Mystery
Perewangan,5.5, 146,1h 49m,Mystery
They Called Him Mostly Harmless,5.9, 3.2K,1h 29m,Mystery
Rautu Ka Raaz,6.3, 2K,1h 54m,Mystery
ClearMind,4.1, 2.2K,1h 25m,Mystery
The Manifestation,3.6, 188,1h 24m,Mystery
Inti Number 13,7.8, 1.1K,2h 7m,Mystery
Abraham Ozler,6.6, 4.2K,2h 23m,Mystery
Stupid Games,4.2, 382,1h 26m,Mystery
You Are Not Alone,6.2, 69,1h 45m,Mystery
Shigatsu ni nareba kanojo wa,6.2, 429,1h 48m,Mystery
Dirty Boy,8.5, 20,1h 38m,Mystery
Dark Night of the Soul,3.3, 164,1h 21m,Mystery
Brief History of a Family,6.7, 424,1h 40m,Mystery
The American Backyard,6.2, 159,1h 47m,Mystery
10 Days of a Curious Man,5.7, 1.2K,1h 50m,Mystery
Seeds,6.6, 60,1h 22m,Mystery
Detective Conan: The Million-Dollar Pentagram,6.7, 1.5K,1h 51m,Mystery
Sheriff,6.9, 1.1K,2h 13m,Mystery
Transamazonia,6.3, 63,1h 52m,Mystery
Borderless Fog,5.2, 1.3K,1h 50m,Mystery
In Our Blood,6.9, 47,1h 29m,Mystery
Karma's a Bitch,4.7, 33,1h 29m,Mystery
The Redemption of Sin,5.9, 187,1h 56m,Mystery
The Monster Beneath Us,5.8, 423,1h 43m,Mystery
Haze,6.8, 47,1h 16m,Mystery
Drive,5.7, 329,1h 30m,Mystery
Granny,8.0, 7,40m,Mystery
The Private Eye,3.7, 134,1h 55m,Mystery
Campton Manor,3.4, 228,1h 23m,Mystery
Hunting Daze,6.2, 458,1h 19m,Mystery
Oshi no Ko: The Final Act,7.0, 117,2h 9m,Mystery
Last Stop: Rocafort St.,4.1, 466,1h 29m,Mystery
From Darkness,5.0, 554,1h 35m,Mystery
9 Windows,3.6, 308,1h 22m,Mystery
Athomugam,7.0, 633,2h 10m,Mystery
What Happened to Suzy,6.4, 70,1h 34m,Mystery
Free Falling,5.2, 292,1h 29m,Mystery
Shark Island,3.2, 115,1h 21m,Mystery
Somebody,6.5, 10,1h 52m,Mystery
The Shadow,6.5, 260,1h 30m,Mystery
Murder and Cocktails,4.0, 360,1h 28m,Mystery
Daft State,6.5, 44,18+,Mystery
200KG Vampire,5.2, 29,1h 33m,Mystery
Prasanna Vadanam,6.6, 538,2h 26m,Mystery
Buying Time,6.1, 397,1h 24m,Mystery
Dismissed,8.6, 51,1h 31m,Mystery
Vertical,5.2, 130,1h 51m,Mystery
Tenant,4.5, 212,1h 39m,Mystery
Paranoia,4.1, 364,1h 35m,Mystery
Guess Who,4.8, 366,1h 33m,Mystery
House of Lies,3.8, 185,1h 22m,Mystery
The Backrooms,6.2, 8,1h 3m,Mystery
The Birthday Boy,8.2, 3K,1h 58m,Mystery
Naam,6.3, 277,2h 16m,Mystery
Vina: Before 7 Days,5.4, 592,1h 40m,Mystery
Amp House Massacre,3.8, 185,1h 20m,Mystery
Lunacy,5.0, 62,1h 17m,Mystery
Anno 2020,8.6, 25,2h 25m,Mystery
Next to Us,4.9, 222,2h 5m,Mystery
The Epidemic,5.7, 72,1h 35m,Mystery
Vivekam,8.2, 308,1h 44m,Mystery
