Name,Rating,Votes,Duration,Genre
Keshava Chandra Ramavath,6.7, 78,2h 13m,Romance
Lyod 3,6.0, 302,2h 14m,Romance
Greice,6.9, 126,1h 50m,Romance
Kacher Manush Dure Thuiya,7.8, 1.1K,2h 24m,Romance
Honey Money Phony,6.2, 188,1h 55m,Romance
Because I Love Bad Weather,6.2, 140,1h 40m,Romance
A Mountain Between Us,5.3, 34,1h 29m,Romance
Honeymoon Express,6.8, 2.1K,1h 58m,Romance
Letters at Christmas,3.7, 172,1h 24m,Romance
¿Quién quiere casarse con un Astronauta?,8.7, 12,1h 34m,Romance
Funmilayo Ransome-Kuti,8.5, 94,1h 31m,Romance
Eating Me Up,8.1, 295,1h 44m,Romance
DeAr,5.1, 1.3K,2h 12m,Romance
Rose Rosy Te Gulab,5.9, 300,2h 15m,Romance
Every You Every Me,6.5, 144,1h 48m,Romance
PAPmusic - Animation for Fashion,1.0, 134,1h 25m,Romance
Ai zuo dai,6.0, 46,1h 18m,Romance
Maru Mann Taru Thayu,7.5, 23,2h 33m,Romance
Double Blended,5.6, 53,1h 27m,Romance
Christmas Overtime,5.6, 25,1h 32m,Romance
Miracle Mile,8.7, 27,1h 22m,Romance
A Christmas Dream,4.8, 52,1h 34m,Romance
Heart Strings,5.8, 10,1h 47m,Romance
Before Marriage,8.5, 1.1K,1h 52m,Romance
Raseeli Raatein,6.4, 11,1h 31m,Romance
Could Have Waited for August,6.2, 843,1h 52m,Romance
B4S: Truoc Gio Yeu,5.7, 60,1h 37m,Romance
ONENESS,9.3, 18,1h 55m,Romance
Deyaler Desh,6.9, 128,2h 19m,Romance
Die Ironie des Lebens,6.6, 72,1h 49m,Romance
Rabb Da Radio 3,6.8, 6,2h 2m,Romance
Bed & Breakfast,6.1, 206,1h 23m,Romance
Sihina Nelum Mal,8.0, 30,1h 45m,Romance
All's Fair in Love,6.6, 17,1h 55m,Romance
Election,5.9, 809,2h,Romance
My Sassy Girl,5.2, 109,1h 57m,Romance
More na dvoikh,5.3, 24,1h 22m,Romance
Babli,6.8, 566,2h 14m,Romance
My Zombabe,5.2, 81,1h 45m,Romance
Your 1/2 of the Rent,7.7, 18,1h 45m,Romance
Marriage Mansion,8.8, 24,Not Rated,Romance
On the Market,2.0, 5,1h 35m,Romance
Nie Xiaoqian,6.4, 16,1h 52m,Romance
Poppay Ki Wedding,8.7, 78,2h 7m,Romance
Paalum Pazhavum,4.9, 179,2h 27m,Romance
#OOTD: Outfit of the Designer,5.6, 44,1h 47m,Romance
Teriyaan Meriyaan Hera Pheriyan,6.7, 75,2h 5m,Romance
Christmas on the Ranch,6.1, 136,1h 26m,Romance
Undying,6.7, 13,26m,Romance
Ienai Himitsu,6.9, 64,1h 55m,Romance
Chanchal Haseena,7.2, 34,1h 38m,Romance
Royal Façade,8.5, 56,1h 35m,Romance
Pranaya Godari,7.8, 2.4K,2h 28m,Romance
10 Pasimatymu,5.9, 25,1h 39m,Romance
X & Y,7.5, 12,1h 41m,Romance
"Step Back, Doors Closing",9.0, 41,1h 38m,Romance
Der Junge dem die Welt gehört,7.9, 77,1h 36m,Romance
Bad Boy in Love,9.3, 12,1h 31m,Romance
Keluar Main 1994,7.8, 51,1h 52m,Romance
Jee Ve Sohneya Jee,6.7, 261,2h 21m,Romance
Once Upon A Love Story,7.6, 79,2h 15m,Romance
To potami,6.2, 20,1h 33m,Romance
Royal Runaways,6.9, 21,TV-PG,Romance
Vstretimsya vchera,6.4, 343,1h 19m,Romance
Usha Parinayam,9.0, 2.1K,2h 24m,Romance
Ibiza Dark,8.4, 16,1h 35m,Romance
14 Days Love,7.9, 9,1h 52m,Romance
Hope's Hollywood Christmas,8.9, 28,1h 30m,Romance
Traces of Love,6.5, 908,1h 45m,Romance
Koi wo Shiranai Bokutachi wa,4.7, 6,1h 51m,Romance
Maaya Ka Moh,3.7, 17,1h 30m,Romance
Kuch Sapney Apne,8.0, 49,2h,Romance
Abhi,8.1, 45,2h 15m,Romance
Fake Boyfriend,9.0, 18,1h 55m,Romance
Raju Gari Ammayi Naidu Gari Abbayi,8.2, 3.1K,2h 38m,Romance
Wrooklyn Zoo,5.4, 142,2h 9m,Romance
Video Vision,5.9, 20,1h 18m,Romance
Love at First Lie,4.1, 35,1h 47m,Romance
Artist Unknown,8.7, 17,1h 22m,Romance
Maunam,8.5, 45,1h 46m,Romance
Vidya Vasula Aham,6.6, 92,1h 42m,Romance
The Christmas Brew,5.5, 151,1h 29m,Romance
Lázaro de noche,5.2, 30,1h 16m,Romance
On+Ona,7.5, 14,1h 33m,Romance
Apsara,7.1, 33,2h 30m,Romance
Parahuna 2,6.7, 80,1h 55m,Romance
Assisting Venus,6.2, 27,1h 40m,Romance
Jaunt,8.4, 7,1h 18m,Romance
Amar Prem Ki Prem Kahani,4.4, 641,1h 57m,Romance
Dhaaak,8.6, 24,2h 8m,Romance
