Name,Rating,Votes,Duration,Genre
Twiggy,7.5, 70,1h 34m,Documentary
Source,8.2, 72,52m,Documentary
Playing to Survive: von Cramm vs Hitler,9.4, 11,1h 41m,Documentary
Topli film,7.8, 32,1h 32m,Documentary
Renee Gracie: Fireproof,6.5, 248,1h 40m,Documentary
Like Tears in Rain,8.1, 157,1h 21m,Documentary
Tiger,7.8, 583,1h 30m,Documentary
The Last Republican,7.6, 74,1h 30m,Documentary
Banned Together,9.9, 14,1h 33m,Documentary
Biohack Yourself,4.0, 39,1h 30m,Documentary
Nocturnes,6.9, 120,1h 22m,Documentary
Interview with the Extraterrestrial,5.1, 39,1h 30m,Documentary
New Wave,8.0, 48,1h 28m,Documentary
Brendan Gleeson's Farewell to Hughes's,6.1, 21,1h,Documentary
Face of Hate,8.1, 18,1h 25m,Documentary
Veselka: The Rainbow on the Corner at the Center of the World,7.3, 167,1h 46m,Documentary
Ms. President,8.0, 180,1h 48m,Documentary
No Cap,5.6, 38,1h 48m,Documentary
"MoviePass, MovieCrash",6.7, 2.8K,1h 36m,Documentary
Booty Warrior,8.5, 12,1h,Documentary
Elizabeth Taylor: The Lost Tapes,7.4, 1.1K,1h 40m,Documentary
Line in the Sand,8.7, 106,1h 40m,Documentary
Sabbath Queen,8.0, 64,1h 45m,Documentary
Girls State,6.6, 964,1h 37m,Documentary
The Cinema Within,7.2, 9,1h 33m,Documentary
The Pilgrimage of Gilbert and George,6.7, 16,1h 28m,Documentary
Food for Profit,7.5, 284,1h 30m,Documentary
RUNN,8.2, 79,56m,Documentary
Henry Fonda for President,7.3, 106,3h 4m,Documentary
The Other Side,5.9, 270,1h 37m,Documentary
Billie Eilish: Unfiltered,1.6, 41,45m,Documentary
Spermworld,7.0, 1.3K,1h 24m,Documentary
Incandescence,6.7, 30,1h 45m,Documentary
Elevation,9.0, 66,1h 30m,Documentary
Shadowland,6.5, 160,1h 38m,Documentary
Nature of the Crime,6.5, 126,1h 29m,Documentary
Illusions for Sale: The Rise and Fall of Generation Zoe,6.2, 645,1h 47m,Documentary
"RM: Right People, Wrong Place",8.3, 411,1h 20m,Documentary
Freaknik: The Wildest Party Never Told,5.9, 440,1h 22m,Documentary
The Sidemen Story,6.7, 1.7K,1h 39m,Documentary
I Need You: 53 Years of the Band America,8.5, 7,1h 33m,Documentary
Born Hungry,7.6, 31,1h 17m,Documentary
Vindicating Trump,4.1, 1.6K,1h 36m,Documentary
Without Arrows,6.6, 19,1h 25m,Documentary
Megan Thee Stallion: In Her Words,7.4, 1.8K,1h 52m,Documentary
ABBA: Against the Odds,7.4, 413,1h 30m,Documentary
Men of War,7.8, 30,1h 38m,Documentary
Becoming Hitchcock: The Legacy of Blackmail,7.2, 262,1h 12m,Documentary
ChiefsAholic: A Wolf in Chiefs Clothing,6.2, 376,2h 1m,Documentary
Plastic People,7.0, 146,1h 24m,Documentary
Bad River,7.9, 75,1h 28m,Documentary
Hacking Hate,5.4, 473,1h 26m,Documentary
Youth (Homecoming),7.2, 73,2h 32m,Documentary
ZEF: The Story of Die Antwoord,7.3, 800,1h 30m,Documentary
Screams Before Silence,6.1, 9.8K,57m,Documentary
Zero Se Restart,7.0, 110,1h 28m,Documentary
The Honey Trap,5.6, 170,1h 22m,Documentary
Trapped,8.8, 13,1h 22m,Documentary
Yo Yo Honey Singh: Famous,6.8, 5K,1h 20m,Documentary
The Mountain Within Me,6.7, 162,1h 29m,Documentary
Stripped: Nashville,5.2, 56,1h 22m,Documentary
The Sixth,6.8, 517,1h 46m,Documentary
The Stimming Pool,6.9, 28,1h 10m,Documentary
Lesvia,7.5, 97,1h 18m,Documentary
Fanatical: The Catfishing of Tegan and Sara,6.3, 736,1h 39m,Documentary
Bam Bam: The Sister Nancy Story,8.2, 38,1h 38m,Documentary
American Tragedy 25,7.2, 14,1h 21m,Documentary
Jimmy Carr: Natural Born Killer,6.7, 2.6K,59m,Documentary
MANipulation,4.2, 22,1h 13m,Documentary
1-800-on-Her-Own,8.0, 17,1h 17m,Documentary
Rainier: A Beer Odyssey,8.7, 16,2h 4m,Documentary
So Long,6.9, 46,1h 3m,Documentary
Rise of OnlyFans,4.5, 160,52m,Documentary
Denominación De Origen,8.3, 9,1h 26m,Documentary
Topuria Matador,7.2, 166,1h 35m,Documentary
I Could Never Go Vegan,7.3, 96,1h 37m,Documentary
The True Story of Tamara de Lempicka & The Art of Survival,8.9, 36,1h 36m,Documentary
Apple Cider Vinegar,6.8, 68,1h 20m,Documentary
Brandy Hellville & the Cult of Fast Fashion,6.2, 1.1K,1h 31m,Documentary
SUGA: Agust D Tour 'D-DAY' the Movie,8.1, 1.2K,1h 24m,Documentary
Black Snow,8.0, 33,1h 36m,Documentary
Jesus Thirsts: The Miracle of the Eucharist,7.5, 69,1h 30m,Documentary
Lover of Men: The Untold History of Abraham Lincoln,5.2, 183,1h 51m,Documentary
Beyond the Tree Line,7.6, 25,2h 4m,Documentary
Counted Out,7.3, 11,1h 29m,Documentary
Diddy: Summit to Plummet,2.3, 202,1h,Documentary
An Open Door: Temple Grandin,8.6, 8,1h,Documentary
TWST: Things We Said Today,7.0, 46,1h 26m,Documentary
I'm Your Venus,8.6, 40,1h 25m,Documentary
To Dye For: The Documentary,6.2, 258,1h 24m,Documentary
Marcella,8.9, 18,1h 37m,Documentary
Wisdom of Happiness,7.1, 107,1h 30m,Documentary
La guitarra flamenca de Yerai Cortés,7.3, 234,1h 35m,Documentary
Fiore mio,6.8, 133,1h 20m,Documentary
The Road to Patagonia,7.8, 119,1h 30m,Documentary
"I Am the River, the River Is Me",6.7, 125,1h 28m,Documentary
Zurawski v Texas,8.3, 74,1h 38m,Documentary
Yintah,7.8, 273,1h 50m,Documentary
Liefjes,7.3, 30,1h 20m,Documentary
Resident Orca,7.5, 16,1h 37m,Documentary
From Roger Moore with Love,7.4, 333,1h 19m,Documentary
Wishing on a Star,6.6, 151,1h 39m,Documentary
From Darkness to Light,7.4, 173,1h 48m,Documentary
Sam and Colby: The Legends of the Paranormal,4.8, 307,1h 38m,Documentary
Vigilantes Inc.: America's New Vote Suppression Hitmen,9.1, 89,1h 18m,Documentary
Underdog: The Andy Swallow Story,6.1, 71,1h 58m,Documentary
Power,6.1, 824,1h 29m,Documentary
Undisputed,6.8, 103,1h 4m,Documentary
The Last Keeper,4.9, 24,1h 30m,Documentary
Missing from Fire Trail Road,7.0, 81,1h 41m,Documentary
Larger Than Life: Reign of the Boybands,6.8, 285,1h 35m,Documentary
My Dearest Fu Bao,7.2, 87,1h 34m,Documentary
The 1916 Project,7.5, 65,1h 16m,Documentary
Ransom '79,9.1, 22,1h 27m,Documentary
The Life and Deaths of Christopher Lee,7.2, 445,1h 39m,Documentary
Children of the Cult,7.7, 98,1h 15m,Documentary
Antidote,8.2, 67,1h 29m,Documentary
Pignorant,8.2, 1.8K,1h 42m,Documentary
Stopping the Steal,7.4, 1.5K,1h 30m,Documentary
UNEARTH,9.8, 5,1h 33m,Documentary
Devo,7.3, 84,1h 30m,Documentary
NCT Dream Mystery Lab: Dream()Scape in Cinemas,8.8, 29,2h 18m,Documentary
Intercepted,8.2, 546,1h 35m,Documentary
El último viaje,5.0, 10,1h 35m,Documentary
Chain Reactions,7.2, 96,1h 43m,Documentary
Garbo: Where Did You Go?,6.5, 26,1h 30m,Documentary
Songs of Slow Burning Earth,7.5, 242,1h 35m,Documentary
Monkey on a Stick,6.9, 49,1h 45m,Documentary
Living with Leopards,7.4, 828,1h 11m,Documentary
Giroud,6.1, 17,1h 20m,Documentary
Nosferatu: The Real Story,7.8, 28,1h 11m,Documentary
Writing Hawa,8.7, 61,1h 24m,Documentary
Heart of a Servant: The Father Flanagan Story,9.7, 41,1h 30m,Documentary
Any Other Way: The Jackie Shane Story,8.5, 64,1h 38m,Documentary
The Rubber-Keyed Wonder,7.6, 123,2h 21m,Documentary
Klitschko: More Than a Fight,6.3, 506,1h 36m,Documentary
Seeking Mavis Beacon,5.8, 187,1h 42m,Documentary
Concepción,8.8, 25,R,Documentary
Blackpink: World Tour - Born Pink,7.7, 276,1h 33m,Documentary
Pagtatag! The Documentary,6.5, 194,1h 13m,Documentary
A Call from the Wild,8.0, 37,1h 21m,Documentary
Matt Rife: Lucid - A Crowd Work Special,6.4, 1.6K,54m,Documentary
August,8.5, 3K,52m,Documentary
Grounded II: Making the Last of Us Part II,8.2, 429,2h 1m,Documentary
Stevie Van Zandt: Disciple,7.9, 664,2h 27m,Documentary
Kevin James: Irregardless,5.7, 856,1h 2m,Documentary
"Lumière, l'aventure continue",7.7, 108,1h 44m,Documentary
Jung Kook: I Am Still,8.2, 7.6K,1h 30m,Documentary
The Last Sacrifice,7.4, 25,1h 34m,Documentary
"Little, Big, and Far",7.4, 12,2h 1m,Documentary
Green Day: 20 Years of American Idiot,7.1, 56,1h 50m,Documentary
Andrea Bocelli 30: The Celebration,8.2, 153,2h 28m,Documentary
Gary,6.6, 534,1h 31m,Documentary
Vaxxed III: Authorized to Kill,4.0, 54,1h 57m,Documentary
Housewife of the Year,7.5, 51,1h 21m,Documentary
Yalla Parkour,7.6, 39,1h 29m,Documentary
Breaking Olympia: The Phil Heath Story,7.1, 263,1h 54m,Documentary
Le garçon,6.4, 28,1h 37m,Documentary
Escape from Extinction: Rewilding,9.2, 14,1h 30m,Documentary
Daytime Revolution,6.8, 91,1h 48m,Documentary
Desire Lines,6.8, 113,1h 21m,Documentary
Mysteries of the Terracotta Warriors,6.7, 1.6K,1h 17m,Documentary
Satisfied,7.5, 14,1h 24m,Documentary
Patrice: The Movie,8.3, 228,1h 42m,Documentary
Nasty,7.8, 1.1K,1h 43m,Documentary
Bad Actor: A Hollywood Ponzi Scheme,5.3, 164,1h 27m,Documentary
Resistance: They Fought Back,7.5, 115,1h 40m,Documentary
Praslovan,8.1, 21,1h 30m,Documentary
Young Royals Forever,7.6, 446,53m,Documentary
Kaizen,7.3, 653,2h 40m,Documentary
One Night in Millstreet,7.2, 74,1h 19m,Documentary
For the Living,7.6, 7,1h 57m,Documentary
Jim Morrison's Final Chapter,5.5, 8,50m,Documentary
Where Dragons Live,7.6, 37,1h 22m,Documentary
Hyper: The Stevie Hyper D Story,8.8, 30,1h 31m,Documentary
Flynn,5.0, 498,2h 6m,Documentary
If Jack Reacher Could Sing,7.6, 12,31m,Documentary
Lost in the Shuffle,6.5, 173,1h 40m,Documentary
A Quiet Girl,6.9, 35,1h 26m,Documentary
Misty - The Erroll Garner Story,7.5, 31,1h 40m,Documentary
White with Fear,4.7, 14,1h 26m,Documentary
Pociagi,7.7, 52,1h 21m,Documentary
Sharon Stone: Survival Instinct,6.9, 64,52m,Documentary
Open Wide,5.8, 459,1h 48m,Documentary
#UNTRUTH: The Psychology of Trumpism,7.0, 178,1h 30m,Documentary
Silent Trees,7.1, 113,1h 25m,Documentary
Singing Back the Buffalo,9.3, 16,1h 39m,Documentary
The Brink of Dreams,7.1, 137,1h 42m,Documentary
The Falling Sky,6.4, 52,1h 50m,Documentary
Breaking the Silence: The Maria Soledad Case,6.3, 519,1h 35m,Documentary
Curl Power,7.1, 26,1h 25m,Documentary
The War on Children,5.7, 707,2h 21m,Documentary
Homegrown,7.5, 91,1h 49m,Documentary
Diving Into the Darkness,9.1, 83,1h 36m,Documentary
Files on JFK (60 Years),7.6, 10,2h 48m,Documentary
Dharmaveer 2,5.4, 11K,2h 10m,Documentary
Old World Order,7.8, 89,1h 30m,Documentary
You Are Not Alone: Fighting the Wolf Pack,7.4, 1.4K,1h 42m,Documentary
Neshoma,8.0, 104,1h 28m,Documentary
Lie to Me,7.5, 30,1h 34m,Documentary
The Ride Ahead,7.5, 16,1h 33m,Documentary
Favoriten,7.8, 236,1h 58m,Documentary
The Bridge,4.1, 26,1h 25m,Documentary
Realm of Satan,4.6, 87,1h 20m,Documentary
The Killing Roads,7.6, 239,1h 55m,Documentary
Made in Ethiopia,7.9, 64,1h 31m,Documentary
Mariposas Negras,7.2, 51,1h 23m,Documentary
Havumetsän lapset,7.2, 231,1h 33m,Documentary
Resynator,7.0, 87,1h 36m,Documentary
"Us, Our Pets and the War",8.6, 411,1h 19m,Documentary
Alice: On & Off,7.5, 116,1h 30m,Documentary
Outstanding: A Comedy Revolution,7.4, 748,1h 40m,Documentary
The Texas Cheerleader Murder Plot,5.0, 297,1h 40m,Documentary
The Atlantis Puzzle,7.6, 75,1h 25m,Documentary
"Jeste nejsem, kým chci být",7.7, 237,1h 30m,Documentary
World Between Us,8.4, 5,1h 30m,Documentary
Tactical Empathy,8.8, 13,1h,Documentary
The Murder of Sandra Rivett,6.3, 145,1h 30m,Documentary
A Clockwork Shining: Kubrick's Odyssey 3,5.7, 34,1h 49m,Documentary
Untold: The Murder of Air McNair,5.6, 2.1K,57m,Documentary
Love Over Money,8.2, 57,1h 41m,Documentary
"Carville: Winning Is Everything, Stupid",7.2, 269,1h 38m,Documentary
Fish War,8.3, 10,1h 19m,Documentary
Queen Rock Montreal,8.5, 788,1h 35m,Documentary
The Shadow Scholars,7.7, 32,1h 37m,Documentary
The Battle for Laikipia,8.0, 93,1h 34m,Documentary
A Man Imagined,7.6, 9,1h 2m,Documentary
Michael Jackson: Ungloved,6.4, 22,1h,Documentary
Fear and Love: The Story of the Exorcist,8.7, 31,1h 1m,Documentary
Spyral,8.6, 19,1h 23m,Documentary
San Damiano,6.5, 13,1h 26m,Documentary
Deadly Love: Bobby & Whitney,3.6, 20,1h,Documentary
Van Gogh: Poets & Lovers,8.3, 25,1h 30m,Documentary
The White House Effect,8.2, 36,1h 34m,Documentary
Bandidos - Ein Leben zwischen Freiheit und Gesetz,5.4, 33,1h 54m,Documentary
Nayanthara: Beyond the Fairy Tale,3.8, 740,1h 21m,Documentary
Only Andy,5.4, 35,59m,Documentary
Among Neighbors,9.4, 15,1h 40m,Documentary
Billy Preston: That's the Way God Planned It,8.5, 29,1h 45m,Documentary
Exclusion: Beyond the Silence,9.7, 15,1h 28m,Documentary
Mrs. Robinson,6.9, 32,1h 34m,Documentary
Disco's Revenge,7.1, 97,1h 40m,Documentary
Direct Action,5.5, 59,3h 36m,Documentary
The Doomsday Cult of Antares De La Luz,5.8, 1.1K,1h 40m,Documentary
The Accidental Twins,7.2, 1.1K,1h 24m,Documentary
"Mon Laferte, te amo",6.6, 189,1h 17m,Documentary
Crónicas del absurdo,6.8, 14,1h 17m,Documentary
