Name,Rating,Votes,Duration,Genre
Viduthalai Part 2,7.9, 16K,2h 50m,Thriller
Guna guna istri muda,5.1, 142,1h 38m,Thriller
Humane,5.5, 7.2K,1h 33m,Thriller
Dead Sea,5.2, 5.3K,1h 28m,Thriller
Ghost Game,3.4, 305,1h 26m,Thriller
No Way Up,4.6, 10K,1h 30m,Thriller
Detained,4.9, 1.5K,1h 37m,Thriller
The Last Breath,4.7, 2.1K,1h 36m,Thriller
Darkest Miriam,6.8, 68,1h 27m,Thriller
The Calendar Killer,5.4, 4.1K,1h 37m,Thriller
The Front Room,4.6, 5.4K,1h 34m,Thriller
Winner,6.5, 2.4K,1h 43m,Thriller
Hold Your Breath,5.3, 8.6K,1h 34m,Thriller
A Mistake,5.5, 756,1h 41m,Thriller
Escape,5.8, 928,2h 9m,Thriller
Damaged,4.7, 7.3K,1h 37m,Thriller
Things Will Be Different,5.2, 2.5K,1h 42m,Thriller
She's Obsessed with My Husband,5.0, 244,1h 28m,Thriller
The Thundermans Return,5.0, 1.8K,1h 10m,Thriller
Blackwater Lane,4.6, 1.9K,1h 48m,Thriller
Sikandar Ka Muqaddar,6.0, 24K,2h 22m,Thriller
Dead Money,5.8, 662,1h 40m,Thriller
Undercover,7.2, 4.1K,1h 40m,Thriller
The Roundup: Punishment,6.6, 5.2K,1h 49m,Thriller
Outside,5.1, 4.5K,2h 22m,Thriller
Shaitaan,6.5, 54K,2h 12m,Thriller
Barron's Cove,8.2, 29,1h 56m,Thriller
The Painter,4.7, 2.3K,1h 40m,Thriller
Cinderella's Revenge,3.7, 1.1K,1h 25m,Thriller
Bad Genius,6.2, 2.2K,1h 36m,Thriller
Sector 36,7.1, 25K,2h 3m,Thriller
Black Cab,4.2, 1.7K,1h 28m,Thriller
Thalavan,7.2, 4.6K,2h 11m,Thriller
Prey,3.7, 3.3K,1h 26m,Thriller
The Corpse Washer,6.2, 1.2K,1h 47m,Thriller
Sookshma Darshini,7.8, 10K,2h 22m,Thriller
Singham Again,4.7, 75K,2h 24m,Thriller
Harbin,6.3, 615,1h 48m,Thriller
Sunrise,3.8, 1.1K,1h 33m,Thriller
Depravity,4.3, 985,1h 57m,Thriller
Jigra,6.0, 24K,2h 33m,Thriller
The Wages of Fear,4.6, 4.1K,1h 44m,Thriller
Levels,5.0, 1.5K,1h 33m,Thriller
Shelby Oaks,6.0, 245,1h 39m,Thriller
"I, the Executioner",6.3, 1.7K,1h 58m,Thriller
Tyler Perry's Divorce in the Black,4.6, 3.6K,2h 23m,Thriller
Dominique,5.3, 2.2K,1h 40m,Thriller
Shell,6.6, 70,1h 40m,Thriller
5lbs of Pressure,5.3, 1.6K,1h 51m,Thriller
Love Me Dead,6.7, 35,1h 27m,Thriller
Amongst the Wolves,6.7, 30,1h 40m,Thriller
Devara Part 1,6.0, 20K,2h 56m,Thriller
Something in the Water,4.1, 4.6K,1h 26m,Thriller
Rogue Elements: A Ryan Drake Story,4.7, 964,44m,Thriller
The Correspondent,8.3, 40,1h 59m,Thriller
Lembayung,6.0, 708,2h 3m,Thriller
Waves,8.1, 1.7K,2h 11m,Thriller
The Body,6.2, 236,1h 56m,Thriller
The Clean Up Crew,4.1, 1.1K,1h 35m,Thriller
Alien: Rubicon,2.4, 339,1h 26m,Thriller
Outbreak,4.4, 833,1h 28m,Thriller
The Courier,6.0, 4.4K,1h 41m,Thriller
Joe Baby,7.4, 32,1h 26m,Thriller
Sons,6.5, 1.8K,1h 40m,Thriller
Bedspacer,4.4, 341,1h 30m,Thriller
Eat the Night,6.1, 475,1h 46m,Thriller
Badland Hunters,5.9, 12K,1h 47m,Thriller
Parallel,5.3, 1.9K,1h 28m,Thriller
Utopia,3.6, 360,1h 31m,Thriller
Strictly Confidential,2.8, 848,1h 34m,Thriller
Night Call,6.8, 1.9K,1h 37m,Thriller
Maharaj,6.5, 15K,2h 11m,Thriller
Marmalade,6.3, 3.6K,1h 39m,Thriller
The Sand Castle,4.7, 1.7K,1h 38m,Thriller
The Kingdom,6.9, 737,1h 52m,Thriller
Mafia Wars,3.4, 239,1h 34m,Thriller
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7.1, 8.5K,1h 44m,Thriller
